CLOSED
Version	2.0
Language	English
Run	1
RunSerial	2124
Instrument	SDT Q600 V20.9 Build 20
Module	DSC-TGA Standard
InstSerial	0600-1647
Operator	CA
File	\\Iquieml784003\ta\Data\SDT\2020\DANIEL ROZO\ACEITE DE LINAZA 25.001
Sample	ACEITE DE LINAZA 25
Size	27.7200	mg
ProcName	Isothermal for \\Iquieml784003\ta\QProcedures\SDT\procedimiento_daniel_rozo.prc
Method	Isothermal for
Comment	TESIS - DANIEL ROZO
Xcomment	Pan: Alumina
Xcomment	Gas1: Nitrogen 100.0 ml/min
Xcomment	Gas2: Nitrogen 0.0 ml/min
Text
Exotherm	Up
Kcell	1.29300
InstCalDate	Weight: 2020-09-29  Time: 15:16:31 TempRange 78.86 to 1455.18 °C
InstCalFile	Weight: \\Iquieml784003\ta\Data\SDT\MTTO 2020 CA-LR\Beams vacios.001 \\Iquieml784003\ta\Data\SDT\MTTO 2020 CA-LR\Beams con masas.001
InstCalDate	Heat Flow: 2020-09-30  Time: 10:04:25 TempRange 108.00 to 1425.05 °C
InstCalFile	Heat Flow: \\Iquieml784003\ta\Data\SDT\MTTO 2020 CA-LR\Crisol vacio 2.001 \\Iquieml784003\ta\Data\SDT\MTTO 2020 CA-LR\Safiro hf.001
InstCalDate	DTA Baseline: 2020-09-30  Time: 11:25:31 TempRange 100.01 to 1464.76 °C
InstCalFile	DTA Baseline: \\Iquieml784003\ta\Data\SDT\MTTO 2020 CA-LR\Beams vacios.001
TempCal	4	pts	20.08	20.40,358.34	358.20,422.71	419.53,929.97	930.80
Controls	Gas 1  Event OFF  Sampling 0.5 sec/pt
AutoAnalysis	Off
MacroFile
Nsig	3
Sig1	Time (min)
Sig2	Temperature (°C)
Sig3	Weight (mg)
Date	2020-10-14
Time	07:42:26
OrgMethod	1: Equilibrate at 25.00 °C
OrgMethod	2: Isothermal for 1440.00 min
OrgFile	E:\DANIEL ROZO\Nitrogeno 25.001
15.04166	22.74366	27.71295					
15.12083	22.73513	27.71291					
15.19584	22.73688	27.7129					
15.27083	22.73586	27.7128					
15.34584	22.73362	27.71278					
15.42083	22.73239	27.71278					
15.49583	22.73127	27.71279					
15.57084	22.73255	27.71277					
15.64583	22.73492	27.7128					
15.72084	22.72853	27.71272					
15.79583	22.72982	27.71268					
15.875	22.72721	27.71276					
15.95416	22.7264	27.71268					
16.02917	22.72892	27.71262					
16.10417	22.72976	27.71262					
16.17917	22.72976	27.7126					
16.25417	22.73044	27.71258					
16.32916	22.73064	27.71257					
16.40417	22.73177	27.7126					
16.47917	22.7305	27.71256					
16.55417	22.72968	27.71256					
16.62917	22.72933	27.71248					
16.70834	22.73053	27.71254					
16.7875	22.7268	27.71252					
16.8625	22.73266	27.71247					
16.9375	22.73155	27.71243					
17.0125	22.73175	27.71242					
17.0875	22.73146	27.7124					
17.1625	22.733	27.7124					
17.2375	22.73263	27.71238					
17.3125	22.72913	27.71232					
17.3875	22.73104	27.7124					
17.4625	22.73414	27.71232					
17.54167	22.73072	27.71227					
17.62083	22.73328	27.71232					
17.69583	22.73166	27.71235					
17.77084	22.73934	27.71232					
17.84583	22.73753	27.71226					
17.92084	22.73769	27.7123					
17.99583	22.74112	27.7122					
18.07083	22.74281	27.7122					
18.14584	22.74514	27.7122					
18.22083	22.74884	27.71222					
18.29584	22.74898	27.71224					
18.375	22.74938	27.71216					
18.45416	22.75222	27.71215					
18.52917	22.75078	27.71219					
18.60417	22.75561	27.7121					
18.67917	22.75858	27.71213					
18.75417	22.75978	27.71201					
18.82916	22.75872	27.71204					
18.90417	22.7617	27.71204					
18.97917	22.76393	27.71206					
19.05417	22.76353	27.71207					
19.12917	22.76025	27.7121					
19.20834	22.76266	27.71207					
19.2875	22.76432	27.71206					
19.3625	22.75892	27.71202					
19.4375	22.75916	27.712					
19.5125	22.76302	27.71199					
19.5875	22.76068	27.71201					
19.6625	22.76652	27.71204					
19.7375	22.76555	27.71206					
19.8125	22.77075	27.7119					
19.8875	22.76948	27.7119					
19.9625	22.76994	27.71191					
20.04167	22.7659	27.7119					
20.12083	22.76433	27.71189					
20.19583	22.76376	27.71189					
20.27084	22.76296	27.71182					
20.34583	22.75995	27.71186					
20.42084	22.75978	27.7119					
20.49583	22.76205	27.71187					
20.57083	22.76134	27.71185					
20.64584	22.76424	27.7118					
20.72083	22.76098	27.71181					
20.79584	22.75855	27.71175					
20.875	22.7575	27.71176					
20.95416	22.75628	27.71178					
21.02917	22.75501	27.71174					
21.10417	22.75939	27.71172					
21.17917	22.76146	27.71174					
21.25417	22.7602	27.7117					
